customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age
268,Kacie,Kidston,Female,60,18-10-1978,Chemical Engineer,Manufacturing,Mass Customer,N,No,10,45
269,Zacherie,Grindley,Male,55,19-09-1954,Nurse Practicioner,Property,Mass Customer,N,Yes,9,69
270,Auberta,Roundtree,Female,38,10-12-1970,Budget/Accounting Analyst III,Missing,Mass Customer,N,Yes,17,53
271,Doll,Burtwell,Female,51,13-02-1991,Financial Advisor,Financial Services,Mass Customer,N,No,4,33
272,Arlie,Crean,Female,22,06-06-1987,Product Engineer,Retail,Mass Customer,N,Yes,1,36
273,Nevile,Abraham,Male,54,22-04-1963,Computer Systems Analyst IV,Missing,Mass Customer,N,No,19,61
274,Tessi,Hesse,Female,66,15-09-1976,Social Worker,Health,Mass Customer,N,Yes,14,47
275,Dud,None,Male,7,27-07-1955,VP Sales,Health,High Net Worth,N,No,13,68
276,Goldi,Dwine,Female,47,25-03-1990,Missing,Financial Services,Mass Customer,N,No,22,34
277,Jehanna,Alvarado,Female,69,19-02-1956,VP Product Management,Missing,High Net Worth,N,No,15,68
278,Sydney,Georger,Male,22,30-07-1997,Executive Secretary,Missing,Affluent Customer,N,Yes,4,26
279,Tamera,Hinckes,Female,0,09-09-1981,Web Designer I,Manufacturing,Mass Customer,N,No,11,42
280,Welch,MacAllaster,Male,15,22-03-1995,Geologist I,Missing,Affluent Customer,N,Yes,5,29
281,Jeanette,Sizzey,Female,51,27-12-1972,Cost Accountant,Financial Services,High Net Worth,N,Yes,8,51
282,Lauren,Curcher,Male,82,27-10-1989,VP Quality Control,Argiculture,High Net Worth,N,Yes,11,34
283,Sari,Noye,Female,34,04-02-1991,Assistant Manager,Retail,Mass Customer,N,No,2,33
284,Seth,Moorman,Male,38,11-04-1986,Financial Analyst,Financial Services,High Net Worth,N,Yes,9,38
285,Julee,Janovsky,Female,3,19-11-1977,Community Outreach Specialist,Manufacturing,Mass Customer,N,No,12,46
286,Kiley,Canaan,Male,99,01-08-1989,Accounting Assistant II,Manufacturing,Affluent Customer,N,Yes,11,34
287,Hannie,Wodham,Female,41,06-05-1985,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,4,39
288,Ebenezer,Seedman,Male,71,08-09-1985,Missing,Manufacturing,High Net Worth,N,No,9,38
289,Modestia,Lithgow,Female,43,12-04-1970,Clinical Specialist,Health,High Net Worth,N,No,10,54
291,Aime,Burston,Female,63,22-10-1971,Assistant Media Planner,Entertainment,Mass Customer,N,No,4,52
292,Gelya,Gerant,Female,42,24-11-1961,VP Product Management,Missing,Affluent Customer,N,Yes,9,62
293,Virgilio,Willcocks,Male,80,10-12-1989,Administrative Assistant III,Manufacturing,Mass Customer,N,Yes,20,34
294,Magnum,Slowan,Male,39,01-04-1959,Recruiting Manager,Missing,High Net Worth,N,No,5,65
295,Lena,Chape,Female,64,26-12-1964,Database Administrator II,Missing,Mass Customer,N,Yes,18,59
296,Marshal,Rathbone,Male,34,19-06-1972,Missing,Health,High Net Worth,N,Yes,17,51
297,Cecile,MacLise,Female,33,27-04-1959,Electrical Engineer,Manufacturing,High Net Worth,N,No,16,65
298,Maurise,Lenglet,Male,69,15-08-1956,Engineer I,Manufacturing,High Net Worth,N,No,9,67
299,Corabelle,Hartnell,Female,80,15-09-1956,Budget/Accounting Analyst I,Financial Services,Mass Customer,N,Yes,7,67
300,Malachi,Hadcroft,Male,88,22-06-1956,Clinical Specialist,Health,Mass Customer,N,No,9,67
301,Hildy,Bilbrook,Female,54,10-10-1980,Developer IV,Manufacturing,High Net Worth,N,No,19,43
302,Laurice,Colgrave,Female,32,27-03-1977,Missing,Health,Mass Customer,N,No,13,47
303,Shane,Smetoun,Female,59,15-08-1974,Assistant Professor,Argiculture,Mass Customer,N,Yes,14,49
304,Paddy,Mumbray,Male,36,27-03-1969,VP Marketing,Manufacturing,Mass Customer,N,Yes,15,55
305,Cris,Chellam,Female,1,17-03-1974,Financial Analyst,Financial Services,Mass Customer,N,No,11,50
306,Ruy,Adanet,Male,19,02-08-1973,Registered Nurse,Health,High Net Worth,N,No,18,50
307,Ruben,Handlin,Male,55,18-08-1984,Clinical Specialist,Health,Affluent Customer,N,Yes,12,39
308,Iver,Dobsons,Male,2,09-03-1983,Database Administrator I,IT,High Net Worth,N,No,4,41
309,Maurizia,Ligerton,Female,53,02-10-1974,Clinical Specialist,Health,Mass Customer,N,Yes,21,49
310,Myranda,Clowser,Female,0,13-02-1985,Account Coordinator,Financial Services,Mass Customer,N,Yes,18,39
311,Jaimie,Halms,Female,86,16-08-1957,Internal Auditor,Health,High Net Worth,N,No,12,66
312,Garek,Prattin,Male,44,17-03-1958,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,6,66
313,Theo,McKune,Male,70,22-12-1987,Operator,Manufacturing,Mass Customer,N,Yes,13,36
314,Catie,Advani,Female,27,25-08-1962,Marketing Assistant,Retail,High Net Worth,N,Yes,5,61
315,Lisa,Odlin,Female,67,16-04-1958,Chief Design Engineer,Manufacturing,Affluent Customer,N,No,12,66
316,Genni,Larway,Female,72,01-06-1976,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,10,47
317,Elicia,Dahler,Female,26,10-02-1974,Automation Specialist II,Entertainment,Mass Customer,N,Yes,14,50
318,Libbie,Castelin,Female,21,19-05-1969,Programmer III,Retail,Affluent Customer,N,Yes,18,55
319,Madelle,Matteris,Female,32,11-10-1971,Missing,Retail,Mass Customer,N,Yes,14,52
320,Aldous,Cubin,Male,19,09-02-1997,Registered Nurse,Health,Mass Customer,N,No,4,27
321,Christean,Finnes,Female,58,15-09-1973,Marketing Manager,Missing,Mass Customer,N,No,18,50
322,De,Denington,Female,19,10-03-1977,Research Associate,Financial Services,Mass Customer,N,Yes,11,47
323,Celka,Goodrich,Female,54,04-06-1973,Senior Developer,Health,Mass Customer,N,Yes,7,50
324,Franz,Lyptrit,Male,97,05-08-1986,Computer Systems Analyst I,IT,Mass Customer,N,Yes,15,37
325,Anthia,Ghilardini,Female,98,26-09-1971,Computer Systems Analyst I,Financial Services,Affluent Customer,N,Yes,17,52
326,Guenna,Spensly,Female,74,16-02-1980,Help Desk Operator,Financial Services,Mass Customer,N,No,6,44
327,Cris,Richfield,Female,10,24-07-1968,Design Engineer,Health,Mass Customer,N,No,12,55
328,Bernice,Kings,Female,87,11-04-1991,Senior Developer,Manufacturing,Mass Customer,N,No,12,33
329,Garvy,Berthel,Male,25,20-11-1984,Account Representative IV,Entertainment,High Net Worth,N,Yes,12,39
330,Port,Pancost,Male,78,03-06-1959,Recruiting Manager,Manufacturing,High Net Worth,N,Yes,7,64
331,Ford,Groucock,Male,87,23-09-1998,Desktop Support Technician,Health,Mass Customer,N,Yes,3,25
332,Liza,Trouel,Female,23,19-08-1978,Registered Nurse,Health,High Net Worth,N,No,14,45
333,Debbi,Doohey,Female,25,20-06-1965,Sales Associate,Financial Services,Affluent Customer,N,Yes,8,58
334,Fredi,Iannuzzelli,Female,71,20-05-1999,Financial Advisor,Financial Services,Affluent Customer,N,Yes,3,25
335,Debee,Martynov,Female,20,19-04-1983,Senior Editor,Missing,Affluent Customer,N,No,8,41
336,Georgiana,Wallington,Female,91,06-01-1980,Missing,Manufacturing,High Net Worth,N,No,3,44
337,Shaylah,Urquhart,Female,67,08-10-1979,Statistician IV,Argiculture,High Net Worth,N,Yes,12,44
338,Hilliary,Littrell,Female,33,14-03-1958,Missing,Health,Mass Customer,N,No,19,66
339,Nanny,Casero,Female,56,11-01-1980,Human Resources Manager,Health,Mass Customer,N,No,12,44
340,Joshuah,Purvey,Male,39,31-07-1973,Missing,Argiculture,Mass Customer,N,Yes,17,50
341,Jeremiah,Wasling,Male,10,25-08-1976,GIS Technical Architect,Financial Services,Mass Customer,N,No,5,47
342,Winslow,Hammant,Male,40,19-05-1987,Programmer IV,Health,High Net Worth,N,No,2,37
343,Nicole,Johananoff,Female,76,14-08-1957,Recruiter,Property,Affluent Customer,N,No,13,66
344,Carlene,Eyckelbeck,Female,91,18-07-1973,Missing,Missing,High Net Worth,N,Yes,4,50
345,Tish,Oleksiak,Female,74,03-02-1989,Senior Sales Associate,Health,High Net Worth,N,Yes,17,35
346,Timmie,Eisikowitz,Male,68,15-03-1981,Financial Analyst,Financial Services,Mass Customer,N,No,3,43
347,Berkly,Grishinov,Male,50,06-06-1965,Marketing Manager,Financial Services,Mass Customer,N,No,9,58
348,Gan,Devoy,Male,20,01-11-1980,Assistant Professor,Retail,Mass Customer,N,Yes,9,43
349,Vinnie,Usherwood,Female,35,15-04-1981,Computer Systems Analyst IV,Manufacturing,High Net Worth,N,No,4,43
350,Carmela,Jesper,Female,47,09-12-1977,Clinical Specialist,Health,Mass Customer,N,Yes,9,46
351,Dev,Hafner,Male,69,12-05-1999,Pharmacist,Health,Mass Customer,N,Yes,2,25
352,Orrin,Finding,Male,12,08-07-1979,Sales Representative,Retail,Mass Customer,N,No,4,44
353,Antonia,Cardis,Female,9,09-10-1980,Information Systems Manager,Missing,Mass Customer,N,No,3,43
354,Mavra,Donavan,Female,87,26-11-1980,Legal Assistant,Property,Mass Customer,N,No,9,43
355,Stacy,Gullane,Female,97,01-06-1979,Database Administrator II,Retail,Mass Customer,N,Yes,3,44
356,Nichole,None,Female,10,30-03-1975,Librarian,Entertainment,High Net Worth,N,No,5,49
357,Betta,Shrimpton,Female,21,25-01-1969,Director of Sales,Missing,Affluent Customer,N,No,18,55
358,Kippie,Crimpe,Female,54,27-12-1985,Accounting Assistant IV,Missing,Mass Customer,N,No,18,38
359,Dulcine,Gauson,Female,2,28-11-1958,Legal Assistant,Manufacturing,Affluent Customer,N,Yes,6,65
360,Atalanta,Starbucke,Female,64,02-04-1956,Staff Scientist,Property,Mass Customer,N,Yes,19,68
361,Stephana,Minero,Female,59,27-03-1999,Software Engineer IV,Health,Mass Customer,N,Yes,2,25
362,Jamima,Pirolini,Female,47,17-11-1974,Software Engineer IV,Financial Services,High Net Worth,N,Yes,18,49
363,Sabrina,Caddy,Female,82,04-03-1988,Project Manager,Retail,Mass Customer,N,Yes,7,36
364,Leontyne,Simpkiss,Female,96,30-09-1976,Database Administrator III,Financial Services,Affluent Customer,N,No,11,47
365,Romona,Capitano,Female,98,27-06-1976,VP Quality Control,Property,High Net Worth,N,No,15,47
366,Constance,Ucchino,Female,7,08-01-1954,Librarian,Entertainment,High Net Worth,N,No,19,70
367,Katrinka,Sturrock,Female,93,17-02-1985,Programmer II,Manufacturing,Mass Customer,N,Yes,12,39
368,Lacee,Roan,Female,32,26-11-1986,Missing,Financial Services,High Net Worth,N,No,6,37
369,Alic,Trenear,Male,19,24-08-1991,Actuary,Financial Services,Mass Customer,N,Yes,9,32
370,Trstram,Bondesen,Male,91,27-07-1998,Missing,Telecommunications,Affluent Customer,N,Yes,3,25
371,Pernell,Favelle,Male,7,06-07-1954,Systems Administrator III,Financial Services,Mass Customer,N,No,7,69
372,Moina,Thumim,Female,19,13-08-1987,Graphic Designer,Property,Affluent Customer,N,Yes,4,36
373,Eva,Colenutt,Female,95,26-08-2000,Structural Analysis Engineer,Health,High Net Worth,N,Yes,1,23
374,Valdemar,MacCoughen,Male,81,22-01-1992,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,8,32
375,Salvidor,Renzo,Male,13,23-08-1976,Automation Specialist II,Manufacturing,Mass Customer,N,Yes,7,47
376,Marena,Brunotti,Female,60,24-10-1966,Financial Advisor,Financial Services,Mass Customer,N,Yes,19,57
377,Levy,Bonavia,Male,65,19-05-1999,Staff Scientist,Argiculture,Mass Customer,N,No,1,25
378,Raquela,Yuille,Female,98,04-05-1974,Senior Developer,Retail,Mass Customer,N,No,17,50
379,Bert,Ainslie,Male,2,13-03-1980,Missing,Manufacturing,High Net Worth,N,Yes,4,44
380,Teriann,Birdsey,Female,66,15-05-1956,Structural Engineer,Property,Mass Customer,N,No,17,68
381,Leesa,Castleman,Female,99,30-11-1996,Sales Associate,Missing,Affluent Customer,N,No,1,27
382,Issiah,Fardell,Male,68,14-08-1985,Research Nurse,Health,Mass Customer,N,Yes,7,38
383,Barclay,Shalders,Male,37,15-07-1978,Nurse Practicioner,Missing,Affluent Customer,N,No,14,45
384,Friederike,Bestar,Female,70,06-08-1976,Missing,Financial Services,Affluent Customer,N,No,17,47
385,Kendall,Humes,Male,69,07-12-1966,Project Manager,Health,High Net Worth,N,No,9,57
386,Ethelyn,Pincott,Female,63,27-10-1990,Senior Quality Engineer,Argiculture,Mass Customer,N,No,5,33
387,Spike,Thieme,Male,34,19-02-1977,Administrative Officer,Financial Services,Mass Customer,N,No,22,47
388,Carlye,Bartle,Female,53,25-05-1966,Missing,Financial Services,Mass Customer,N,Yes,11,57
389,Dorene,Scrivner,Female,97,27-04-1975,Help Desk Operator,Entertainment,Affluent Customer,N,Yes,17,49
390,Royall,Slimings,Male,83,25-11-1997,Programmer Analyst II,Health,Affluent Customer,N,No,3,26
391,Duffie,Woodier,Male,80,25-03-1970,Missing,Argiculture,Mass Customer,N,No,16,54
392,Brandyn,Morrid,Male,38,14-06-1978,Safety Technician I,Property,Mass Customer,N,No,13,45
393,Cesaro,Isbell,Male,35,08-02-1955,Associate Professor,Manufacturing,Mass Customer,N,Yes,9,69
394,Roanne,Cowthard,Female,70,06-06-1977,Legal Assistant,Health,High Net Worth,N,Yes,16,46
395,Penn,Burkinshaw,Male,28,27-11-1976,Data Coordiator,Retail,High Net Worth,N,Yes,9,47
396,Peria,Iscowitz,Female,98,25-01-1967,Systems Administrator III,Telecommunications,High Net Worth,N,Yes,16,57
397,Nerissa,Foote,Female,86,02-09-1981,Paralegal,Financial Services,Affluent Customer,N,Yes,5,42
398,Randee,Douberday,Female,20,18-01-1969,Missing,Retail,Affluent Customer,N,No,11,55
399,Nickie,Neissen,Male,26,18-07-1976,Engineer III,Manufacturing,Affluent Customer,N,Yes,16,47
400,Sibeal,Fellow,Female,86,19-05-1962,Financial Analyst,Financial Services,Mass Customer,N,No,5,62
401,Halette,Helling,Female,56,11-12-1986,Assistant Professor,Retail,Mass Customer,N,No,15,37
402,Berne,Donegan,Male,9,03-06-1977,Desktop Support Technician,Retail,Affluent Customer,N,No,22,46
403,Easter,Laffoley-Lane,Female,40,17-10-1975,Graphic Designer,Missing,Mass Customer,N,Yes,17,48
404,Sinclair,Sustins,Male,92,17-12-1995,Geologist I,Financial Services,Affluent Customer,N,Yes,4,28
405,Vivien,Urion,Female,19,28-09-1971,Missing,Manufacturing,High Net Worth,N,Yes,14,52
406,Rhona,Spilsburie,Female,58,16-06-1987,Financial Analyst,Financial Services,High Net Worth,N,No,12,36
407,Chryste,Acum,Female,82,12-01-1979,Structural Analysis Engineer,Missing,High Net Worth,N,Yes,15,45
408,Kurtis,Baistow,Male,79,31-08-1991,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,11,32
409,Tatiania,O'Kane,Female,84,23-01-1978,Executive Secretary,Health,Mass Customer,N,Yes,13,46
410,Alicia,Townend,Female,14,09-04-1990,Structural Engineer,Missing,Mass Customer,N,Yes,11,34
411,Cathyleen,Bern,Female,84,31-03-1977,Director of Sales,Financial Services,High Net Worth,N,No,12,47
412,Evanne,Feechum,Female,65,23-04-1960,Missing,IT,High Net Worth,N,No,19,64
413,Simone,Denys,Male,79,22-12-1957,VP Quality Control,Missing,High Net Worth,N,Yes,19,66
414,Thorin,Grimoldby,Male,12,16-07-1976,Social Worker,Health,High Net Worth,N,No,10,47
415,Conchita,Jeans,Female,20,31-05-1955,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,18,68
416,Dory,Barnsdall,Female,14,23-06-1997,Software Consultant,Missing,Mass Customer,N,Yes,1,26
417,Fernandina,Brambley,Female,37,17-02-1971,Biostatistician IV,Argiculture,Mass Customer,N,No,15,53
418,Jere,Ding,Female,56,22-12-1958,Missing,Missing,Mass Customer,N,No,6,65
419,Chrissie,Bernardini,Female,34,26-01-1981,VP Marketing,Manufacturing,Affluent Customer,N,No,17,43
420,Clem,Leek,Male,93,05-07-1958,Help Desk Operator,Entertainment,High Net Worth,N,No,7,65
421,Tish,Netti,Female,26,19-03-1999,Sales Representative,Retail,Mass Customer,N,Yes,2,25
422,Vito,Norker,Male,78,06-01-2002,Missing,Manufacturing,Affluent Customer,N,No,1,22
423,Orville,Akerman,Male,43,08-11-1956,Senior Quality Engineer,Missing,Mass Customer,N,No,9,67
424,Dennie,Eunson,Male,77,25-01-1978,Research Nurse,Health,High Net Worth,N,No,9,46
425,Michaeline,Bordman,Female,60,19-11-1953,Sales Representative,Retail,Mass Customer,N,Yes,20,70
426,Emlyn,Anstice,Female,10,02-06-1972,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,8,51
427,Giusto,Torbett,Male,77,19-12-1996,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,2,27
428,Freida,Everil,Female,0,03-05-1977,Structural Engineer,Health,High Net Worth,N,Yes,14,47
429,Berny,Bold,Female,7,30-07-1978,Community Outreach Specialist,IT,High Net Worth,N,Yes,21,45
430,Janice,Himsworth,Female,46,26-04-1973,Paralegal,Financial Services,High Net Worth,N,Yes,11,51
431,Gale,Done,Male,8,26-03-1956,Research Nurse,Health,Affluent Customer,N,Yes,18,68
432,Amby,Pentin,Male,83,12-02-1990,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10,34
433,Reinhard,Jubert,Male,94,12-03-1964,Statistician II,Property,Affluent Customer,N,No,15,60
434,Raff,Waadenburg,Male,93,01-12-1995,Missing,Financial Services,Mass Customer,N,Yes,19,28
435,Jerome,Muggeridge,Male,5,23-12-1999,GIS Technical Architect,Telecommunications,Mass Customer,N,No,1,24
436,Erwin,Pendre,Male,75,24-12-1957,Internal Auditor,IT,Mass Customer,N,No,18,66
437,Sayres,Duthie,Male,24,14-08-1976,Systems Administrator III,Manufacturing,Affluent Customer,N,Yes,17,47
438,Ebenezer,Bottelstone,Male,25,17-08-1989,Internal Auditor,Property,High Net Worth,N,Yes,13,34
439,Lida,Wych,Female,26,08-07-1974,GIS Technical Architect,Missing,Affluent Customer,N,No,10,49
440,Sheena,O'Duggan,Female,46,16-12-1977,Business Systems Development Analyst,Telecommunications,Mass Customer,N,No,10,46
441,Felicle,Beneze,Female,74,08-03-1974,Analyst Programmer,IT,Mass Customer,N,No,11,50
442,Linc,Vedyasov,Male,2,06-10-2001,Missing,Financial Services,Mass Customer,N,No,1,22
443,Lauree,Leason,Female,21,26-03-1972,Missing,Argiculture,High Net Worth,N,Yes,10,52
444,Britteny,Falconer-Taylor,Female,32,24-02-1967,Staff Scientist,Manufacturing,Mass Customer,N,Yes,8,57
445,Timothy,Wenham,Male,91,13-11-1984,Executive Secretary,Financial Services,Mass Customer,N,No,5,39
446,Marilee,Oosthout de Vree,Female,73,02-07-1978,Tax Accountant,IT,Affluent Customer,N,Yes,4,45
447,Brittany,Peasey,Female,98,06-11-2001,Help Desk Technician,Argiculture,Mass Customer,N,Yes,1,22
448,Robin,Crack,Female,34,26-04-1995,Software Engineer III,IT,High Net Worth,N,No,3,29
449,Shana,Fortesquieu,Female,74,24-09-1974,VP Product Management,Manufacturing,High Net Worth,N,Yes,6,49
450,Myrlene,Rothwell,Female,5,02-04-1975,Structural Analysis Engineer,Entertainment,Mass Customer,N,Yes,18,49
452,Natalee,Bamford,Female,22,11-08-1959,Account Coordinator,Property,Mass Customer,N,Yes,5,64
455,Mile,Dionisii,Male,97,02-11-1991,Civil Engineer,Manufacturing,Mass Customer,N,Yes,5,32
456,Randolph,Redihalgh,Male,47,30-11-1975,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,17,48
457,Querida,Danilchev,Female,70,14-12-1980,Recruiting Manager,Financial Services,High Net Worth,N,Yes,17,43
458,Osborn,Pentony,Male,57,21-04-1969,Account Representative IV,Manufacturing,Affluent Customer,N,Yes,18,55
459,Bel,Cheeke,Female,88,04-08-1986,Civil Engineer,Manufacturing,Mass Customer,N,Yes,13,37
460,Illa,None,Female,0,23-01-1986,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,16,38
461,Jsandye,Melendez,Female,19,09-10-1979,Social Worker,Health,Mass Customer,N,Yes,14,44
462,Melany,Thorrington,Female,32,01-01-1960,Missing,Manufacturing,Affluent Customer,N,Yes,5,64
463,Allis,Blanche,Female,9,30-03-1962,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,20,62
464,Karel,Dimelow,Female,32,23-03-1958,Missing,Missing,Mass Customer,N,Yes,10,66
465,Alina,Wilsey,Female,54,27-03-1976,Developer III,Financial Services,Affluent Customer,N,Yes,14,48
466,Jarad,Bauser,Male,84,27-01-1991,Missing,Manufacturing,Affluent Customer,N,Yes,2,33
467,Welbie,Rockliffe,Male,51,02-01-1954,Human Resources Assistant I,Property,Affluent Customer,N,No,15,70
468,Valeria,Ladyman,Female,11,19-01-1974,Software Test Engineer I,Property,High Net Worth,N,Yes,8,50
469,Levi,Cartmell,Male,91,03-05-1996,Actuary,Financial Services,High Net Worth,N,Yes,3,28
470,Darbee,Klimowicz,Male,22,19-12-2001,Internal Auditor,Retail,Mass Customer,N,No,1,22
471,Libby,Wardesworth,Female,82,01-01-1956,GIS Technical Architect,Financial Services,Affluent Customer,N,No,14,68
472,Kippy,Jessel,Female,38,16-11-1990,Internal Auditor,Financial Services,Mass Customer,N,Yes,8,33
473,Benji,O'Shirine,Male,2,13-03-1977,Junior Executive,Health,Mass Customer,N,Yes,20,47
474,Consolata,Clacson,Female,86,15-01-1983,Geologist IV,Entertainment,Affluent Customer,N,No,18,41
475,Vernor,None,Male,0,14-11-1996,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,1,27
476,Kane,Jahnel,Male,65,21-04-1989,Computer Systems Analyst IV,Missing,Mass Customer,N,No,14,35
477,Cheri,Hazeman,Female,32,26-11-1960,Media Manager II,Financial Services,High Net Worth,N,Yes,13,63
478,Darcey,Harberer,Female,65,21-01-1961,Chief Design Engineer,Missing,Affluent Customer,N,Yes,5,63
